ID,datetime,date,time,species,distance,angle,placeID,contact,Region.Label,Area,Sample.Label
12457,2019:06:11 20:30:47,11/06/2019,0.854710648,Caracal,2.5,0.4-0.6,DEPP07,Yes,DSCT.S1,192000000,DEPP07
12458,2019:06:11 20:30:48,11/06/2019,0.854722222,Caracal,1.5,0.2-0.4,DEPP07,No,DSCT.S1,192000000,DEPP07
12459,2019:06:11 20:30:49,11/06/2019,0.854733796,Caracal,1,0.8-1,DEPP07,No,DSCT.S1,192000000,DEPP07
12460,2019:06:12 04:34:21,12/06/2019,0.190520833,Black Backed Jackal,7,0.2-0.4,DEPP07,No,DSCT.S1,192000000,DEPP07
12461,2019:06:12 04:34:22,12/06/2019,0.190532407,Black Backed Jackal,6.5,0.2-0.4,DEPP07,No,DSCT.S1,192000000,DEPP07
12462,2019:06:12 04:34:23,12/06/2019,0.190543981,Black Backed Jackal,6,0.2-0.4,DEPP07,No,DSCT.S1,192000000,DEPP07
12829,2019:06:23 02:14:12,23/06/2019,0.093194444,Black Backed Jackal,8,0-0.2,GIPP21,No,DSCT.S1,192000000,GIPP21
12830,2019:06:23 02:14:13,23/06/2019,0.093206019,Black Backed Jackal,9,0-0.2,GIPP21,No,DSCT.S1,192000000,GIPP21
12831,2019:06:23 02:14:21,23/06/2019,0.093298611,Black Backed Jackal,14,0.4-0.6,GIPP21,No,DSCT.S1,192000000,GIPP21
12832,2019:06:23 02:14:22,23/06/2019,0.093310185,Black Backed Jackal,17,0.6-0.8,GIPP21,No,DSCT.S1,192000000,GIPP21
12833,2019:06:23 02:14:23,23/06/2019,0.093321759,Black Backed Jackal,26+,0.8-1,GIPP21,No,DSCT.S1,192000000,GIPP21
12879,2019:06:13 06:38:15,13/06/2019,0.2765625,Black Backed Jackal,5.5,0-0.2,GIPP22,No,DSCT.S1,192000000,GIPP22
12880,2019:06:13 06:38:16,13/06/2019,0.276574074,Black Backed Jackal,4,0.6-0.8,GIPP22,No,DSCT.S1,192000000,GIPP22
12900,2019:06:14 02:25:34,14/06/2019,0.101087963,Black Backed Jackal,2,0-0.2,GIPP22,No,DSCT.S1,192000000,GIPP22
12901,2019:06:14 02:25:35,14/06/2019,0.101099537,Black Backed Jackal,2.5,0.8-1,GIPP22,No,DSCT.S1,192000000,GIPP22
13487,2019:06:16 00:33:45,16/06/2019,0.0234375,Black Backed Jackal,14,0.4-0.6,HAPP13,No,DSCT.S1,192000000,HAPP13
13488,2019:06:16 00:33:46,16/06/2019,0.023449074,Black Backed Jackal,12,0.2-0.4,HAPP13,No,DSCT.S1,192000000,HAPP13
13489,2019:06:16 00:34:10,16/06/2019,0.023726852,Black Backed Jackal,8.5,0.2-0.4,HAPP13,No,DSCT.S1,192000000,HAPP13
13490,2019:06:16 00:34:11,16/06/2019,0.023738426,Black Backed Jackal,8,0.4-0.6,HAPP13,No,DSCT.S1,192000000,HAPP13
14241,2019:06:12 01:25:42,12/06/2019,0.059513889,Black Backed Jackal,5,0.4-0.6,HAPP15,No,DSCT.S1,192000000,HAPP15
14242,2019:06:12 01:25:43,12/06/2019,0.059525463,Black Backed Jackal,5.5,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
14243,2019:06:12 05:41:36,12/06/2019,0.237222222,Black Backed Jackal,9,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
14244,2019:06:12 05:41:37,12/06/2019,0.237233796,Black Backed Jackal,7.5,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
14245,2019:06:12 05:41:38,12/06/2019,0.23724537,Black Backed Jackal,6.5,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14296,2019:06:12 19:46:12,12/06/2019,0.82375,Black Backed Jackal,5,0.4-0.6,HAPP15,Yes,DSCT.S1,192000000,HAPP15
14297,2019:06:12 19:46:13,12/06/2019,0.823761574,Black Backed Jackal,5.5,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
14298,2019:06:12 19:46:14,12/06/2019,0.823773148,Black Backed Jackal,7,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14299,2019:06:13 05:31:30,13/06/2019,0.230208333,Black Backed Jackal,9.5,0.4-0.6,HAPP15,Yes,DSCT.S1,192000000,HAPP15
14300,2019:06:13 05:31:31,13/06/2019,0.230219907,Black Backed Jackal,8,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
14301,2019:06:13 05:31:32,13/06/2019,0.230231481,Black Backed Jackal,7,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14302,2019:06:13 06:14:04,13/06/2019,0.259768519,Black Backed Jackal,8.5,0.4-0.6,HAPP15,No,DSCT.S1,192000000,HAPP15
14303,2019:06:13 06:14:05,13/06/2019,0.259780093,Black Backed Jackal,6,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14492,2019:06:14 00:06:26,14/06/2019,0.004467593,Black Backed Jackal,6.5,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14493,2019:06:14 00:06:27,14/06/2019,0.004479167,Black Backed Jackal,5.5,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14504,2019:06:14 04:20:58,14/06/2019,0.181226852,African Civet,5,0.4-0.6,HAPP15,No,DSCT.S1,192000000,HAPP15
14505,2019:06:14 04:20:59,14/06/2019,0.181238426,African Civet,5.5,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
14699,2019:06:16 18:05:44,16/06/2019,0.753981481,Brown Hyena,5,0.4-0.6,HAPP15,No,DSCT.S1,192000000,HAPP15
14700,2019:06:16 18:05:45,16/06/2019,0.753993056,Brown Hyena,5.5,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
14701,2019:06:16 18:05:55,16/06/2019,0.754108796,Brown Hyena,3,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
14702,2019:06:16 18:05:56,16/06/2019,0.75412037,Brown Hyena,2.5,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
14703,2019:06:16 18:05:57,16/06/2019,0.754131944,Brown Hyena,1.5,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14790,2019:06:20 06:55:01,20/06/2019,0.288206019,Brown Hyena,1.5,0.4-0.6,HAPP15,No,DSCT.S1,192000000,HAPP15
14791,2019:06:20 06:55:02,20/06/2019,0.288217593,Brown Hyena,1,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14810,2019:06:20 07:07:22,20/06/2019,0.296782407,Black Backed Jackal,7.5,0.4-0.6,HAPP15,Yes,DSCT.S1,192000000,HAPP15
14811,2019:06:20 07:07:23,20/06/2019,0.296793981,Black Backed Jackal,8,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
14812,2019:06:20 07:07:24,20/06/2019,0.296805556,Black Backed Jackal,10,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
14813,2019:06:20 07:19:20,20/06/2019,0.305092593,Brown Hyena,9.5,0.4-0.6,HAPP15,No,DSCT.S1,192000000,HAPP15
14814,2019:06:20 07:19:21,20/06/2019,0.305104167,Brown Hyena,9,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
14815,2019:06:20 07:19:22,20/06/2019,0.305115741,Brown Hyena,8.5,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14816,2019:06:20 07:19:32,20/06/2019,0.305231481,Brown Hyena,2,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14817,2019:06:20 07:19:33,20/06/2019,0.305243056,Brown Hyena,2,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14818,2019:06:20 07:19:34,20/06/2019,0.30525463,Brown Hyena,2,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14819,2019:06:20 07:19:43,20/06/2019,0.305358796,Brown Hyena,1.5,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14820,2019:06:20 07:19:44,20/06/2019,0.30537037,Brown Hyena,1.5,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14821,2019:06:20 07:19:45,20/06/2019,0.305381944,Brown Hyena,1.5,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14833,2019:06:20 14:03:20,20/06/2019,0.585648148,Black Backed Jackal,6,0.4-0.6,HAPP15,Yes,DSCT.S1,192000000,HAPP15
14834,2019:06:20 14:03:21,20/06/2019,0.585659722,Black Backed Jackal,6,0.8-1,HAPP15,No,DSCT.S1,192000000,HAPP15
14970,2019:06:22 00:14:14,22/06/2019,0.009884259,Black Backed Jackal,7.5,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14971,2019:06:22 00:14:15,22/06/2019,0.009895833,Black Backed Jackal,7.5,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
14972,2019:06:22 00:14:31,22/06/2019,0.010081019,Black Backed Jackal,8.5,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
14973,2019:06:22 00:14:32,22/06/2019,0.010092593,Black Backed Jackal,8,0-0.2,HAPP15,No,DSCT.S1,192000000,HAPP15
14974,2019:06:22 00:14:33,22/06/2019,0.010104167,Black Backed Jackal,6.5,0.2-0.4,HAPP15,No,DSCT.S1,192000000,HAPP15
15804,2019:06:11 20:13:43,11/06/2019,0.842858796,Black Backed Jackal,10,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
15805,2019:06:11 20:13:44,11/06/2019,0.84287037,Black Backed Jackal,10,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
15806,2019:06:11 20:13:58,11/06/2019,0.843032407,Black Backed Jackal,9.5,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
15807,2019:06:11 20:13:59,11/06/2019,0.843043981,Black Backed Jackal,9,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
15808,2019:06:12 08:19:29,12/06/2019,0.346863426,Black Backed Jackal,8,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
15809,2019:06:12 08:19:30,12/06/2019,0.346875,Black Backed Jackal,8.5,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
15810,2019:06:12 08:19:31,12/06/2019,0.346886574,Black Backed Jackal,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
15924,2019:06:14 20:27:48,14/06/2019,0.852638889,Black Backed Jackal,9.5,0.6-0.8,HAPP17,Yes,DSCT.S1,192000000,HAPP17
15925,2019:06:14 20:27:49,14/06/2019,0.852650463,Black Backed Jackal,8.5,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
15926,2019:06:14 20:27:50,14/06/2019,0.852662037,Black Backed Jackal,7,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
15927,2019:06:14 20:28:13,14/06/2019,0.852928241,Black Backed Jackal,8.5,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
15928,2019:06:14 20:28:14,14/06/2019,0.852939815,Black Backed Jackal,9,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
15950,2019:06:15 20:41:19,15/06/2019,0.862025463,Black Backed Jackal,11,0.4-0.6,HAPP17,Yes,DSCT.S1,192000000,HAPP17
15951,2019:06:15 20:41:20,15/06/2019,0.862037037,Black Backed Jackal,10,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
15952,2019:06:15 20:41:21,15/06/2019,0.862048611,Black Backed Jackal,9.5,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
15962,2019:06:16 05:09:39,16/06/2019,0.215034722,African Civet,11,0.6-0.8,HAPP17,No,DSCT.S1,192000000,HAPP17
15963,2019:06:16 05:09:40,16/06/2019,0.215046296,African Civet,11,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
15964,2019:06:16 05:09:51,16/06/2019,0.215173611,African Civet,10,0.6-0.8,HAPP17,No,DSCT.S1,192000000,HAPP17
15965,2019:06:16 05:09:52,16/06/2019,0.215185185,African Civet,10,0.6-0.8,HAPP17,No,DSCT.S1,192000000,HAPP17
15966,2019:06:16 05:09:53,16/06/2019,0.215196759,African Civet,11,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
15967,2019:06:16 05:11:10,16/06/2019,0.216087963,African Civet,10,0.6-0.8,HAPP17,No,DSCT.S1,192000000,HAPP17
15968,2019:06:16 05:11:11,16/06/2019,0.216099537,African Civet,9.5,0.8-1,HAPP17,No,DSCT.S1,192000000,HAPP17
16008,2019:06:17 19:52:57,17/06/2019,0.8284375,Black Backed Jackal,9.5,0.2-0.4,HAPP17,Yes,DSCT.S1,192000000,HAPP17
16009,2019:06:17 19:52:58,17/06/2019,0.828449074,Black Backed Jackal,9,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
16010,2019:06:17 19:52:59,17/06/2019,0.828460648,Black Backed Jackal,10,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
16011,2019:06:17 19:53:12,17/06/2019,0.828611111,Black Backed Jackal,9,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
16012,2019:06:17 19:53:13,17/06/2019,0.828622685,Black Backed Jackal,9,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
16017,2019:06:18 00:15:43,18/06/2019,0.010914352,Black Backed Jackal,11,0.4-0.6,HAPP17,Yes,DSCT.S1,192000000,HAPP17
16018,2019:06:18 00:15:44,18/06/2019,0.010925926,Black Backed Jackal,10,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
16019,2019:06:18 00:15:45,18/06/2019,0.0109375,Black Backed Jackal,9.5,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
16056,2019:06:20 21:01:36,20/06/2019,0.876111111,Black Backed Jackal,9,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
16057,2019:06:20 21:01:37,20/06/2019,0.876122685,Black Backed Jackal,8.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
16065,2019:06:21 00:03:39,21/06/2019,0.002534722,Black Backed Jackal,11,0.4-0.6,HAPP17,Yes,DSCT.S1,192000000,HAPP17
16066,2019:06:21 00:03:40,21/06/2019,0.002546296,Black Backed Jackal,10,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
16067,2019:06:21 00:03:41,21/06/2019,0.00255787,Black Backed Jackal,10,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
16070,2019:06:21 05:38:58,21/06/2019,0.235393519,Black Backed Jackal,11,0.6-0.8,HAPP17,Yes,DSCT.S1,192000000,HAPP17
16071,2019:06:21 05:38:59,21/06/2019,0.235405093,Black Backed Jackal,11,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
16072,2019:06:21 05:39:00,21/06/2019,0.235416667,Black Backed Jackal,10,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
16076,2019:06:21 17:16:59,21/06/2019,0.720127315,Black Backed Jackal,9,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
16077,2019:06:21 17:17:00,21/06/2019,0.720138889,Black Backed Jackal,10,0-0.2,HAPP17,Yes,DSCT.S1,192000000,HAPP17
16078,2019:06:21 17:33:35,21/06/2019,0.731655093,Black Backed Jackal,11,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
16079,2019:06:21 17:33:36,21/06/2019,0.731666667,Black Backed Jackal,10,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
16080,2019:06:21 17:33:37,21/06/2019,0.731678241,Black Backed Jackal,9.5,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
16086,2019:06:22 01:11:16,22/06/2019,0.049490741,Black Backed Jackal,8,0.4-0.6,HAPP17,No,DSCT.S1,192000000,HAPP17
16087,2019:06:22 01:11:17,22/06/2019,0.049502315,Black Backed Jackal,8,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
16088,2019:06:22 03:51:14,22/06/2019,0.160578704,Black Backed Jackal,10,0.6-0.8,HAPP17,Yes,DSCT.S1,192000000,HAPP17
16089,2019:06:22 03:51:15,22/06/2019,0.160590278,Black Backed Jackal,9,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
16090,2019:06:22 03:51:16,22/06/2019,0.160601852,Black Backed Jackal,8,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
16091,2019:06:22 07:26:21,22/06/2019,0.309965278,Black Backed Jackal,9,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
16092,2019:06:22 07:26:22,22/06/2019,0.309976852,Black Backed Jackal,8,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
16114,2019:06:23 04:31:20,23/06/2019,0.188425926,Black Backed Jackal,9,0.6-0.8,HAPP17,Yes,DSCT.S1,192000000,HAPP17
16115,2019:06:23 04:31:21,23/06/2019,0.1884375,Black Backed Jackal,8.5,0.2-0.4,HAPP17,No,DSCT.S1,192000000,HAPP17
16116,2019:06:23 04:31:22,23/06/2019,0.188449074,Black Backed Jackal,7.5,0-0.2,HAPP17,No,DSCT.S1,192000000,HAPP17
16331,2019:06:11 18:11:11,11/06/2019,0.757766204,Brown Hyena,8.5,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16332,2019:06:11 18:11:12,11/06/2019,0.757777778,Brown Hyena,7.5,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16333,2019:06:11 18:11:20,11/06/2019,0.75787037,Brown Hyena,1.5,0.8-1,HAPP18,No,DSCT.S1,192000000,HAPP18
16334,2019:06:11 18:11:21,11/06/2019,0.757881944,Brown Hyena,1.5,0.6-0.8,HAPP18,No,DSCT.S1,192000000,HAPP18
16335,2019:06:11 18:11:30,11/06/2019,0.757986111,Brown Hyena,1.5,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16336,2019:06:11 18:11:31,11/06/2019,0.757997685,Brown Hyena,3.5,0.6-0.8,HAPP18,No,DSCT.S1,192000000,HAPP18
16337,2019:06:11 18:31:19,11/06/2019,0.771747685,Brown Hyena,8.5,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16338,2019:06:11 18:31:20,11/06/2019,0.771759259,Brown Hyena,8,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16339,2019:06:11 18:31:38,11/06/2019,0.771967593,Brown Hyena,1,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16340,2019:06:11 18:31:39,11/06/2019,0.771979167,Brown Hyena,1,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16341,2019:06:11 18:31:40,11/06/2019,0.771990741,Brown Hyena,1.5,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16346,2019:06:11 20:34:30,11/06/2019,0.857291667,Brown Hyena,4.5,0.4-0.6,HAPP18,No,DSCT.S1,192000000,HAPP18
16347,2019:06:11 20:34:31,11/06/2019,0.857303241,Brown Hyena,6.5,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16348,2019:06:11 21:35:15,11/06/2019,0.899479167,Black Backed Jackal,6.5,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16349,2019:06:11 21:35:16,11/06/2019,0.899490741,Black Backed Jackal,7.5,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16350,2019:06:11 23:40:04,11/06/2019,0.986157407,Brown Hyena,8.5,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16351,2019:06:11 23:40:05,11/06/2019,0.986168981,Brown Hyena,8.5,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16352,2019:06:12 00:10:00,12/06/2019,0.006944444,Brown Hyena,8.5,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16353,2019:06:12 00:10:01,12/06/2019,0.006956019,Brown Hyena,8,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16354,2019:06:12 00:19:51,12/06/2019,0.013784722,Brown Hyena,8.5,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16355,2019:06:12 00:19:52,12/06/2019,0.013796296,Brown Hyena,7.5,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16375,2019:06:12 19:36:30,12/06/2019,0.817013889,Brown Hyena,7.5,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16376,2019:06:12 19:36:31,12/06/2019,0.817025463,Brown Hyena,7,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16389,2019:06:12 21:07:17,12/06/2019,0.88005787,Black Backed Jackal,5.5,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16390,2019:06:12 21:07:18,12/06/2019,0.880069444,Black Backed Jackal,6.5,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16668,2019:06:15 20:18:07,15/06/2019,0.845914352,Brown Hyena,8.5,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16669,2019:06:15 20:18:08,15/06/2019,0.845925926,Brown Hyena,8,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16670,2019:06:15 20:22:08,15/06/2019,0.848703704,Brown Hyena,8.5,0.4-0.6,HAPP18,No,DSCT.S1,192000000,HAPP18
16671,2019:06:15 20:22:09,15/06/2019,0.848715278,Brown Hyena,8,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16672,2019:06:15 20:22:10,15/06/2019,0.848726852,Brown Hyena,6.5,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16683,2019:06:16 01:56:32,16/06/2019,0.080925926,Black Backed Jackal,7.5,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16684,2019:06:16 01:56:33,16/06/2019,0.0809375,Black Backed Jackal,6,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16791,2019:06:17 00:54:36,17/06/2019,0.037916667,Brown Hyena,8,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16792,2019:06:17 00:54:37,17/06/2019,0.037928241,Brown Hyena,7,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16795,2019:06:17 04:03:43,17/06/2019,0.169247685,Brown Hyena,4,0.6-0.8,HAPP18,Yes,DSCT.S1,192000000,HAPP18
16796,2019:06:17 04:03:44,17/06/2019,0.169259259,Brown Hyena,5,0.4-0.6,HAPP18,No,DSCT.S1,192000000,HAPP18
16797,2019:06:17 04:03:45,17/06/2019,0.169270833,Brown Hyena,5.5,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16858,2019:06:18 02:18:45,18/06/2019,0.096354167,Black Backed Jackal,8,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16859,2019:06:18 02:18:46,18/06/2019,0.096365741,Black Backed Jackal,7,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
16860,2019:06:18 02:25:17,18/06/2019,0.100891204,Black Backed Jackal,12,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16861,2019:06:18 02:25:18,18/06/2019,0.100902778,Black Backed Jackal,11,0.4-0.6,HAPP18,No,DSCT.S1,192000000,HAPP18
16949,2019:06:19 21:47:56,19/06/2019,0.908287037,Brown Hyena,9,0.2-0.4,HAPP18,Yes,DSCT.S1,192000000,HAPP18
16950,2019:06:19 21:47:57,19/06/2019,0.908298611,Brown Hyena,8.5,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16951,2019:06:19 21:47:58,19/06/2019,0.908310185,Brown Hyena,7.5,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16952,2019:06:19 21:48:40,19/06/2019,0.908796296,Brown Hyena,8.5,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
16953,2019:06:19 21:48:41,19/06/2019,0.90880787,Brown Hyena,8,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
17135,2019:06:22 16:29:50,22/06/2019,0.687384259,Black Backed Jackal,8,0.2-0.4,HAPP18,No,DSCT.S1,192000000,HAPP18
17136,2019:06:22 16:29:51,22/06/2019,0.687395833,Black Backed Jackal,8,0-0.2,HAPP18,No,DSCT.S1,192000000,HAPP18
18723,2019:06:20 05:10:20,20/06/2019,0.215509259,Black Backed Jackal,6.5,0.6-0.8,HAPP23,No,DSCT.S1,192000000,HAPP23
18724,2019:06:20 05:10:21,20/06/2019,0.215520833,Black Backed Jackal,6.5,0.4-0.6,HAPP23,No,DSCT.S1,192000000,HAPP23
21035,2019:06:24 23:15:24,24/06/2019,0.969027778,African Civet,11,0.4-0.6,MOPP14,No,DSCT.S1,192000000,MOPP14
21036,2019:06:24 23:15:25,24/06/2019,0.969039352,African Civet,11,0.4-0.6,MOPP14,No,DSCT.S1,192000000,MOPP14
21037,2019:06:24 23:15:38,24/06/2019,0.969189815,African Civet,6,0.8-1,MOPP14,No,DSCT.S1,192000000,MOPP14
21038,2019:06:24 23:15:39,24/06/2019,0.969201389,African Civet,6,0.8-1,MOPP14,No,DSCT.S1,192000000,MOPP14
21304,2019:06:26 22:31:43,26/06/2019,0.93869213,Brown Hyena,7,0.6-0.8,MOPP14,Yes,DSCT.S1,192000000,MOPP14
21305,2019:06:26 22:31:44,26/06/2019,0.938703704,Brown Hyena,7,0.6-0.8,MOPP14,No,DSCT.S1,192000000,MOPP14
21306,2019:06:26 22:31:45,26/06/2019,0.938715278,Brown Hyena,7.5,0.2-0.4,MOPP14,No,DSCT.S1,192000000,MOPP14
21918,2019:06:25 06:56:43,25/06/2019,0.289386574,Black Backed Jackal,12,0.2-0.4,SHPP09,No,DSCT.S1,192000000,SHPP09
21919,2019:06:25 06:56:44,25/06/2019,0.289398148,Black Backed Jackal,15,0.6-0.8,SHPP09,No,DSCT.S1,192000000,SHPP09
21920,2019:06:25 06:56:45,25/06/2019,0.289409722,Black Backed Jackal,17,0.8-1,SHPP09,No,DSCT.S1,192000000,SHPP09
23695,2019:07:03 18:05:30,03/07/2019,0.753819444,Black Backed Jackal,4,0.2-0.4,DEPP07,Yes,DSCT.S1,192000000,DEPP07
23696,2019:07:03 18:05:31,03/07/2019,0.753831019,Black Backed Jackal,4,0.2-0.4,DEPP07,No,DSCT.S1,192000000,DEPP07
23697,2019:07:03 18:05:32,03/07/2019,0.753842593,Black Backed Jackal,4,0.2-0.4,DEPP07,No,DSCT.S1,192000000,DEPP07
23698,2019:07:03 18:05:41,03/07/2019,0.753946759,Black Backed Jackal,4.5,0-0.2,DEPP07,No,DSCT.S1,192000000,DEPP07
23699,2019:07:03 18:05:42,03/07/2019,0.753958333,Black Backed Jackal,5,0-0.2,DEPP07,No,DSCT.S1,192000000,DEPP07
23700,2019:07:03 18:05:43,03/07/2019,0.753969907,Black Backed Jackal,5.5,0.2-0.4,DEPP07,No,DSCT.S1,192000000,DEPP07
23701,2019:07:03 18:05:52,03/07/2019,0.754074074,Black Backed Jackal,4,0.2-0.4,DEPP07,No,DSCT.S1,192000000,DEPP07
23702,2019:07:03 18:05:53,03/07/2019,0.754085648,Black Backed Jackal,4,0.4-0.6,DEPP07,No,DSCT.S1,192000000,DEPP07
23784,2019:07:10 01:08:33,10/07/2019,0.047604167,African Civet,8.5,0.8-1,DEPP07,Yes,DSCT.S1,192000000,DEPP07
23785,2019:07:10 01:08:34,10/07/2019,0.047615741,African Civet,8,0.6-0.8,DEPP07,No,DSCT.S1,192000000,DEPP07
23786,2019:07:10 01:08:35,10/07/2019,0.047627315,African Civet,8,0.6-0.8,DEPP07,No,DSCT.S1,192000000,DEPP07
23787,2019:07:10 01:08:40,10/07/2019,0.047685185,African Civet,6.5,0-0.2,DEPP07,No,DSCT.S1,192000000,DEPP07
23788,2019:07:10 01:08:41,10/07/2019,0.047696759,African Civet,6.5,0-0.2,DEPP07,No,DSCT.S1,192000000,DEPP07
