GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS764031327	2019-06-02 00:08:53	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Norwegian Jewel Birding May 2019 Avancha Bay Petropavlovsk-Kamchatskiy, Kamchatka Krai, RU (52.977, 158.684)	L9268344	P	52.9772722	158.6842334	2019-05-10	11:39:00	obsr441936	S56603891	eBird Pelagic Protocol	P60	EBIRD	60	13.830		10	1	G4207891	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS764077106	2019-06-02 00:08:53	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Norwegian Jewel Birding May 2019 Avancha Bay Petropavlovsk-Kamchatskiy, Kamchatka Krai, RU (52.977, 158.684)	L9268344	P	52.9772722	158.6842334	2019-05-10	11:39:00	obsr104034	S56606855	eBird Pelagic Protocol	P60	EBIRD	60	13.830		10	1	G4207891	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS768564813	2019-07-09 09:17:51	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Norwegian Jewel Birding May 2019. (52.8900,158.6547)	L9324292	P	52.8900280	158.6547470	2019-05-10	12:42:00	obsr115184	S56901776	eBird Pelagic Protocol	P60	EBIRD	138	22.040		12	1	G4210880	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS764626247	2019-07-09 09:17:51	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Norwegian Jewel Birding May 2019. (52.8900,158.6547)	L9324292	P	52.8900280	158.6547470	2019-05-10	12:42:00	obsr104034	S56642266	eBird Pelagic Protocol	P60	EBIRD	138	22.040		12	1	G4210880	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS770921591	2019-06-08 15:36:24	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Norwegian Jewel Birding May 2019 Avancha Bay Petropavlovsk-Kamchatskiy, Kamchatka Krai, RU (52.977, 158.684)	L9268344	P	52.9772722	158.6842334	2019-05-10	11:39:00	obsr1141464	S57070807	eBird Pelagic Protocol	P60	EBIRD	60	13.830		10	1	G4207891	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS780403467	2020-07-12 14:29:37	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8	NY	C4	NY		Russia	RU	Kamcatskij kraj	RU-KAM							Устье Реки Жупанова (Zhupanova River Mouth Area)	L3443545	H	53.6776696	159.8553658	2019-06-30	14:15:00	obsr37531	S57803153	Traveling	P22	EBIRD	144	21.251		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS776489603	2019-06-24 12:56:11	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				5					Russia	RU	Kamcatskij kraj	RU-KAM							Река Жупанова (Zhupanova River)	L9493020	H	53.6022847	159.9037743	2019-06-01	11:30:00	obsr1217824	S57489977	Historical	P62	EBIRD	180			11	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS783700110	2019-07-09 23:55:35	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				7	NY	C4	NY		Russia	RU	Kamcatskij kraj	RU-KAM							Устье Реки Жупанова (Zhupanova River Mouth Area)	L3443545	H	53.6776696	159.8553658	2019-06-26	07:51:00	obsr266240	S58066538	Traveling	P22	EBIRD	268	8.047		1	1	G4349545	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS792270862	2020-05-24 19:05:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Зодиак до устья реки Жупанова (Zodiac to mouth of Zhupanova River)	L9623483	P	53.6807900	159.8953370	2019-06-26	08:18:00	obsr730033	S58782274	Traveling	P22	EBIRD	51	5.770		27	1	G4404493	1	1	0		Zodiac to mouth of river. 	Immature photo’d. Adult photo’d at 0900. 	
URN:CornellLabOfOrnithology:EBIRD:OBS780402860	2019-06-30 04:07:58	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							(53.2804,160.0202)	L9558815	P	53.2804270	160.0201830	2019-06-30	05:51:00	obsr37531	S57803117	Traveling	P22	EBIRD	12	2.531		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS801319795	2019-09-03 18:14:22	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2				Unknown Sex, Immature (1); Unknown Sex, Adult (1)	Russia	RU	Kamcatskij kraj	RU-KAM							Location HE-RFE 2019–Зодиак до устья реки Жупанова (Zodiac to mo	L9874532	P	53.6873439	159.8252104	2019-06-26	09:00:00	obsr665532	S59494041	Traveling	P22	EBIRD	51	5.770		27	1		1	1	0		Observations made by ourselves and members of the Heritage Expedition Group during transit from the ship, across the lagoon, to the mouth of the Zhupanova River.		
URN:CornellLabOfOrnithology:EBIRD:OBS783150410	2020-03-08 07:37:02	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				11					Russia	RU	Kamcatskij kraj	RU-KAM							Oktyabrskiy	L9607551	P	52.6627809	156.2413171	2019-06-30	22:08:00	obsr1128684	S58022086	Traveling	P22	EBIRD	400	20.000		15	1	G5055521	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS784053462	2022-01-26 15:41:35.183066	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8	ON	C4	ON		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Река Жупанова, главный канал (Zhupanova River, main channel)	L9623489	P	53.6735150	159.8433950	2019-06-26	09:31:00	obsr61176	S58095267	Traveling	P22	EBIRD	94	7.772		45	1	G4404502	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS776654034	2019-06-19 01:59:42	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				4					Russia	RU	Kamcatskij kraj	RU-KAM							Бухта Русская (Russkaya Bay)	L6208730	H	52.4193823	158.4506607	2019-06-19	08:34:00	obsr57317	S57503011	Traveling	P22	EBIRD	304	16.093		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS796436018	2022-01-26 15:43:05.751588	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8	ON	C4	ON		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Река Жупанова, главный канал (Zhupanova River, main channel)	L9623489	P	53.6735150	159.8433950	2019-06-26	09:31:00	obsr665532	S59118964	Traveling	P22	EBIRD	94	7.772		45	1	G4404502	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS791799845	2022-01-26 15:41:35.183066	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8	ON	C4	ON		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Река Жупанова, главный канал (Zhupanova River, main channel)	L9623489	P	53.6735150	159.8433950	2019-06-26	09:31:00	obsr102498	S58741221	Traveling	P22	EBIRD	94	7.772		45	1	G4404502	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS780403789	2019-06-30 04:16:41	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Morzohovaya Bay	L9558831	P	53.2431590	159.9170150	2019-06-30	08:15:00	obsr37531	S57803177	Traveling	P22	EBIRD	150	1.821		16	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS791546306	2020-05-24 19:05:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Зодиак до устья реки Жупанова (Zodiac to mouth of Zhupanova River)	L9623483	P	53.6807900	159.8953370	2019-06-26	08:18:00	obsr168076	S58722368	Traveling	P22	EBIRD	51	5.770		27	1	G4404493	1	1	0		Zodiac to mouth of river. 	Immature photo’d. Adult photo’d at 0900. 	
URN:CornellLabOfOrnithology:EBIRD:OBS783269109	2019-07-08 14:37:43	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				4					Russia	RU	Kamcatskij kraj	RU-KAM							Устье Реки Жупанова (Zhupanova River Mouth Area)	L3443545	H	53.6776696	159.8553658	2019-06-23	16:00:00	obsr648309	S58031162	Historical	P62	EBIRD	90			8	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS874515790	2020-07-23 01:47:34	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3	ON	C4	ON	Unknown Sex, Juvenile (1); Unknown Sex, Adult (2)	Russia	RU	Kamcatskij kraj	RU-KAM							Авачинский Залив (Avacha Bay)	L4994811	H	52.8635338	158.6823606	2019-06-17	08:47:00	obsr1592622	S65478373	Traveling	P22	EBIRD	300	30.000		1	1	G5055530	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS791416807	2020-05-24 19:05:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Зодиак до устья реки Жупанова (Zodiac to mouth of Zhupanova River)	L9623483	P	53.6807900	159.8953370	2019-06-26	08:18:00	obsr640477	S58712460	Traveling	P22	EBIRD	51	5.770		27	1	G4404493	1	1	0		Zodiac to mouth of river. 	Immature photo’d. Adult photo’d at 0900. 	
URN:CornellLabOfOrnithology:EBIRD:OBS791535304	2022-01-26 15:41:35.183066	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8	ON	C4	ON		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Река Жупанова, главный канал (Zhupanova River, main channel)	L9623489	P	53.6735150	159.8433950	2019-06-26	09:31:00	obsr403888	S58721370	Traveling	P22	EBIRD	94	7.772		45	1	G4404502	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS791547110	2022-01-26 15:41:35.183066	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8	ON	C4	ON		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Река Жупанова, главный канал (Zhupanova River, main channel)	L9623489	P	53.6735150	159.8433950	2019-06-26	09:31:00	obsr168076	S58722425	Traveling	P22	EBIRD	94	7.772		45	1	G4404502	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS791498224	2020-05-24 19:05:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Зодиак до устья реки Жупанова (Zodiac to mouth of Zhupanova River)	L9623483	P	53.6807900	159.8953370	2019-06-26	08:18:00	obsr223150	S58718471	Traveling	P22	EBIRD	51	5.770		27	1	G4404493	1	1	0		Zodiac to mouth of river. 	Immature photo’d. Adult photo’d at 0900. 	
URN:CornellLabOfOrnithology:EBIRD:OBS791344176	2020-05-24 19:05:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Зодиак до устья реки Жупанова (Zodiac to mouth of Zhupanova River)	L9623483	P	53.6807900	159.8953370	2019-06-26	08:18:00	obsr185916	S58707397	Traveling	P22	EBIRD	51	5.770		27	1	G4404493	1	1	0			Immature photo’d. Adult photo’d at 0900. 	
URN:CornellLabOfOrnithology:EBIRD:OBS804130063	2020-05-24 19:05:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Зодиак до устья реки Жупанова (Zodiac to mouth of Zhupanova River)	L9623483	P	53.6807900	159.8953370	2019-06-26	08:18:00	obsr292563	S59700988	Traveling	P22	EBIRD	51	5.770		27	1	G4404493	1	1	0		Zodiac to mouth of river. 	Immature photo’d. Adult photo’d at 0900. 	
URN:CornellLabOfOrnithology:EBIRD:OBS791498126	2022-01-26 15:41:35.183066	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8	ON	C4	ON		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Река Жупанова, главный канал (Zhupanova River, main channel)	L9623489	P	53.6735150	159.8433950	2019-06-26	09:31:00	obsr223150	S58718462	Traveling	P22	EBIRD	94	7.772		45	1	G4404502	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS784053147	2020-05-24 19:05:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Зодиак до устья реки Жупанова (Zodiac to mouth of Zhupanova River)	L9623483	P	53.6807900	159.8953370	2019-06-26	08:18:00	obsr61176	S58095230	Traveling	P22	EBIRD	51	5.770		27	1	G4404493	1	1	0			Immature photo’d. Adult photo’d at 0900. 	
URN:CornellLabOfOrnithology:EBIRD:OBS791768175	2020-05-24 19:05:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Зодиак до устья реки Жупанова (Zodiac to mouth of Zhupanova River)	L9623483	P	53.6807900	159.8953370	2019-06-26	08:18:00	obsr566819	S58738915	Traveling	P22	EBIRD	51	5.770		27	1	G4404493	1	1	0		Zodiac to mouth of river. 	Immature photo’d. Adult photo’d at 0900. 	
URN:CornellLabOfOrnithology:EBIRD:OBS791800080	2020-05-24 19:05:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Зодиак до устья реки Жупанова (Zodiac to mouth of Zhupanova River)	L9623483	P	53.6807900	159.8953370	2019-06-26	08:18:00	obsr102498	S58741236	Traveling	P22	EBIRD	51	5.770		27	1	G4404493	1	1	0			Immature photo’d. Adult photo’d at 0900. 	
URN:CornellLabOfOrnithology:EBIRD:OBS783691585	2019-07-09 23:55:35	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				7	NY	C4	NY		Russia	RU	Kamcatskij kraj	RU-KAM							Устье Реки Жупанова (Zhupanova River Mouth Area)	L3443545	H	53.6776696	159.8553658	2019-06-26	07:51:00	obsr206950	S58065821	Traveling	P22	EBIRD	268	8.047		1	1	G4349545	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS829190042	2022-01-26 15:41:35.183066	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8	ON	C4	ON		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Река Жупанова, главный канал (Zhupanova River, main channel)	L9623489	P	53.6735150	159.8433950	2019-06-26	09:31:00	obsr436288	S61546325	Traveling	P22	EBIRD	94	7.772		45	1	G4404502	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS829190131	2020-05-24 19:05:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Зодиак до устья реки Жупанова (Zodiac to mouth of Zhupanova River)	L9623483	P	53.6807900	159.8953370	2019-06-26	08:18:00	obsr436288	S61546330	Traveling	P22	EBIRD	51	5.770		27	1	G4404493	1	1	0			Immature photo’d. Adult photo’d at 0900. 	
URN:CornellLabOfOrnithology:EBIRD:OBS791345567	2022-01-26 15:41:35.183066	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8	ON	C4	ON		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Река Жупанова, главный канал (Zhupanova River, main channel)	L9623489	P	53.6735150	159.8433950	2019-06-26	09:31:00	obsr185916	S58707498	Traveling	P22	EBIRD	94	7.772		45	1	G4404502	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS791416322	2022-01-26 15:41:35.183066	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8	ON	C4	ON		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Река Жупанова, главный канал (Zhupanova River, main channel)	L9623489	P	53.6735150	159.8433950	2019-06-26	09:31:00	obsr640477	S58712427	Traveling	P22	EBIRD	94	7.772		45	1	G4404502	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS783146009	2020-07-23 01:47:34	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2	ON	C4	ON		Russia	RU	Kamcatskij kraj	RU-KAM							Авачинский Залив (Avacha Bay)	L4994811	H	52.8635338	158.6823606	2019-06-17	08:47:00	obsr1128684	S58021738	Traveling	P22	EBIRD	300	30.000		1	1	G5055530	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS791768834	2022-01-26 15:41:35.183066	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8	ON	C4	ON		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Река Жупанова, главный канал (Zhupanova River, main channel)	L9623489	P	53.6735150	159.8433950	2019-06-26	09:31:00	obsr566819	S58738974	Traveling	P22	EBIRD	94	7.772		45	1	G4404502	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS792271016	2022-01-26 15:41:35.183066	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8	ON	C4	ON		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Река Жупанова, главный канал (Zhupanova River, main channel)	L9623489	P	53.6735150	159.8433950	2019-06-26	09:31:00	obsr730033	S58782287	Traveling	P22	EBIRD	94	7.772		45	1	G4404502	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS804130098	2022-01-26 15:41:35.183066	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8	ON	C4	ON		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Река Жупанова, главный канал (Zhupanova River, main channel)	L9623489	P	53.6735150	159.8433950	2019-06-26	09:31:00	obsr292563	S59700991	Traveling	P22	EBIRD	94	7.772		45	1	G4404502	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS850624456	2020-05-24 19:05:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Зодиак до устья реки Жупанова (Zodiac to mouth of Zhupanova River)	L9623483	P	53.6807900	159.8953370	2019-06-26	08:18:00	obsr270660	S63334758	Traveling	P22	EBIRD	51	5.770		27	1	G4404493	1	1	0			Immature photo’d. Adult photo’d at 0900. 	
URN:CornellLabOfOrnithology:EBIRD:OBS850624508	2022-01-26 15:41:35.183066	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8	ON	C4	ON		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Река Жупанова, главный канал (Zhupanova River, main channel)	L9623489	P	53.6735150	159.8433950	2019-06-26	09:31:00	obsr270660	S63334766	Traveling	P22	EBIRD	94	7.772		45	1	G4404502	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS791534889	2020-05-24 19:05:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019–Зодиак до устья реки Жупанова (Zodiac to mouth of Zhupanova River)	L9623483	P	53.6807900	159.8953370	2019-06-26	08:18:00	obsr403888	S58721340	Traveling	P22	EBIRD	51	5.770		27	1	G4404493	1	1	0		Zodiac to mouth of river. 	Immature photo’d. Adult photo’d at 0900. 	
URN:CornellLabOfOrnithology:EBIRD:OBS875453174	2020-03-08 08:20:43	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				11					Russia	RU	Kamcatskij kraj	RU-KAM							Spit at Bolshaya river estuary	L10920333	P	52.5026230	156.3216546	2019-07-01	10:00:00	obsr1592622	S65555237	Traveling	P22	EBIRD	360	20.000		1	1		1	1	0			all at estuary	
URN:CornellLabOfOrnithology:EBIRD:OBS793802526	2019-10-24 09:51:46	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2	H 	C2	H 		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019 - Лагуна Тинтикун - северное плечо (Laguna Tintikun, north arm)	L9623261	P	60.2764980	166.9513160	2019-07-01	11:07:00	obsr102498	S58909656	Traveling	P22	EBIRD	115	9.954		27	1	G4424559	1	1	0			Adult.	
URN:CornellLabOfOrnithology:EBIRD:OBS804130527	2019-10-24 09:51:46	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2	H 	C2	H 		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019 - Лагуна Тинтикун - северное плечо (Laguna Tintikun, north arm)	L9623261	P	60.2764980	166.9513160	2019-07-01	11:07:00	obsr292563	S59701030	Traveling	P22	EBIRD	115	9.954		27	1	G4424559	1	1	0		From the Expedition Log: "Later in the morning we approached Tintikun Lagoon. Several hundred Goosanders were waiting for us, they gather here and at other lagoons to moult their wing feathers. They were accompanied by lots of Harlequin Ducks and a few White-winged Scoters. A nice walk along the shore provides ample opportunity for admiring the stunning flora of the place and to become acquainted with the bird song of the area. A Zodiac cruise to pin down the elusive Siberian Accentor (what on earth is an Accentor?) does reveal a few Red-flanked Bluetails but not the bird in mind at all. Cracking views though of a few noisy and curious Nutcrackers are rewarding for some. Various bears again scatter the shores of the lagoon but none stay long enough for close views. On the way back the search for the odd Rosyfinch quickly turned into a raptor watch, with White-tailed and Steller’s Sea-eagle showing well, only to be surpassed by a fly-by of a Gyr Falcon."	Adult.	
URN:CornellLabOfOrnithology:EBIRD:OBS794796921	2019-10-24 09:51:46	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2	H 	C2	H 		Russia	RU	Kamcatskij kraj	RU-KAM							HE-RFE 2019 - Лагуна Тинтикун - северное плечо (Laguna Tintikun, north arm)	L9623261	P	60.2764980	166.9513160	2019-07-01	11:07:00	obsr730033	S58989251	Traveling	P22	EBIRD	115	9.954		27	1	G4424559	1	1	0		From the Expedition Log: "Later in the morning we approached Tintikun Lagoon. Several hundred Goosanders were waiting for us, they gather here and at other lagoons to moult their wing feathers. They were accompanied by lots of Harlequin Ducks and a few White-winged Scoters. A nice walk along the shore provides ample opportunity for admiring the stunning flora of the place and to become acquainted with the bird song of the area. A Zodiac cruise to pin down the elusive Siberian Accentor (what on earth is an Accentor?) does reveal a few Red-flanked Bluetails but not the bird in mind at all. Cracking views though of a few noisy and curious Nutcrackers are rewarding for some. Various bears again scatter the shores of the lagoon but none stay long enough for close views. On the way back the search for the odd Rosyfinch quickly turned into a raptor watch, with White-tailed and Steller’s Sea-eagle showing well, only to be surpassed by a fly-by of a Gyr Falcon."	Adult.	
