Year,Season,Active_Holes,Total_Holes,Sett Type,Trial_Code,Sett_ID_Code
3,Summer,0,2,Outlier,Area5,Area5 Sett7049
4,Spring,0,1,Outlier,Area5,Area5 Sett7049
4,Spring,1,1,Outlier,Area5,Area5 Sett7049
5,Summer,0,1,Outlier,Area5,Area5 Sett7049
3,Spring,0,1,Outlier,Area5,Area5 Sett7050
3,Summer,0,1,Outlier,Area5,Area5 Sett7050
4,Spring,0,1,Outlier,Area5,Area5 Sett7050
1,Summer,1,3,Outlier,Area5,Area5 Sett7051
2,Spring,0,3,Outlier,Area5,Area5 Sett7051
3,Summer,0,3,Outlier,Area5,Area5 Sett7051
4,Spring,0,3,Outlier,Area5,Area5 Sett7051
5,Summer,0,3,Outlier,Area5,Area5 Sett7051
1,Summer,0,1,Outlier,Area5,Area5 Sett7052
2,Spring,0,1,Outlier,Area5,Area5 Sett7052
3,Summer,0,1,Outlier,Area5,Area5 Sett7052
4,Spring,0,1,Outlier,Area5,Area5 Sett7052
1,Summer,0,2,Outlier,Area5,Area5 Sett7053
2,Spring,0,2,Outlier,Area5,Area5 Sett7053
3,Summer,1,2,Outlier,Area5,Area5 Sett7053
4,Spring,0,2,Outlier,Area5,Area5 Sett7053
5,Summer,0,2,Outlier,Area5,Area5 Sett7053
1,Summer,0,1,Outlier,Area5,Area5 Sett7054
2,Spring,1,1,Outlier,Area5,Area5 Sett7055
3,Summer,0,1,Outlier,Area5,Area5 Sett7055
4,Spring,0,1,Outlier,Area5,Area5 Sett7055
1,Summer,0,1,Outlier,Area5,Area5 Sett7056
1,Summer,1,1,Outlier,Area5,Area5 Sett7057
1,Summer,0,3,Outlier,Area5,Area5 Sett7058
1,Summer,0,1,Outlier,Area5,Area5 Sett7059
3,Summer,0,1,Outlier,Area5,Area5 Sett7059
1,Summer,0,1,Outlier,Area5,Area5 Sett7060
2,Spring,0,1,Outlier,Area5,Area5 Sett7060
3,Summer,0,1,Outlier,Area5,Area5 Sett7060
4,Spring,1,2,Outlier,Area5,Area5 Sett7061
5,Summer,0,1,Outlier,Area5,Area5 Sett7061
4,Spring,0,3,Outlier,Area5,Area5 Sett7062
1,Summer,0,1,Outlier,Area5,Area5 Sett7063
2,Spring,0,1,Outlier,Area5,Area5 Sett7063
3,Summer,0,1,Outlier,Area5,Area5 Sett7063
1,Summer,1,1,Outlier,Area5,Area5 Sett7064
2,Spring,0,1,Outlier,Area5,Area5 Sett7064
3,Summer,0,1,Outlier,Area5,Area5 Sett7064
1,Summer,0,1,Outlier,Area5,Area5 Sett7065
2,Spring,0,1,Outlier,Area5,Area5 Sett7065
3,Summer,0,1,Outlier,Area5,Area5 Sett7065
1,Summer,0,1,Outlier,Area5,Area5 Sett7066
2,Spring,0,1,Outlier,Area5,Area5 Sett7066
3,Summer,0,1,Outlier,Area5,Area5 Sett7066
4,Spring,0,1,Outlier,Area5,Area5 Sett7066
1,Summer,2,13,Outlier,Area5,Area5 Sett7067
2,Spring,0,3,Outlier,Area5,Area5 Sett7067
3,Summer,0,13,Outlier,Area5,Area5 Sett7067
1,Summer,1,1,Outlier,Area5,Area5 Sett7068
2,Spring,0,1,Outlier,Area5,Area5 Sett7068
3,Summer,0,1,Outlier,Area5,Area5 Sett7068
1,Summer,1,1,Outlier,Area5,Area5 Sett7069
2,Spring,0,1,Outlier,Area5,Area5 Sett7069
3,Summer,0,1,Outlier,Area5,Area5 Sett7069
4,Spring,0,1,Outlier,Area5,Area5 Sett7069
1,Summer,0,1,Outlier,Area5,Area5 Sett7070
2,Spring,0,1,Outlier,Area5,Area5 Sett7070
3,Summer,0,1,Outlier,Area5,Area5 Sett7070
1,Summer,10,16,Outlier,Area5,Area5 Sett7071
2,Spring,0,16,Outlier,Area5,Area5 Sett7071
3,Summer,0,16,Outlier,Area5,Area5 Sett7071
4,Spring,0,16,Outlier,Area5,Area5 Sett7071
1,Summer,1,1,Outlier,Area5,Area5 Sett7072
2,Spring,0,1,Outlier,Area5,Area5 Sett7072
3,Summer,0,1,Outlier,Area5,Area5 Sett7072
4,Spring,0,1,Outlier,Area5,Area5 Sett7072
1,Summer,12,16,Main,Area5,Area5 Sett7073
2,Spring,0,16,Outlier,Area5,Area5 Sett7073
3,Summer,0,16,Outlier,Area5,Area5 Sett7073
4,Spring,0,16,Outlier,Area5,Area5 Sett7073
5,Summer,0,7,Outlier,Area5,Area5 Sett7073
1,Summer,1,1,Outlier,Area5,Area5 Sett7074
2,Spring,0,1,Outlier,Area5,Area5 Sett7074
3,Summer,0,1,Outlier,Area5,Area5 Sett7074
4,Spring,0,1,Outlier,Area5,Area5 Sett7074
1,Summer,2,2,Outlier,Area5,Area5 Sett7075
2,Spring,0,2,Outlier,Area5,Area5 Sett7075
3,Summer,0,2,Outlier,Area5,Area5 Sett7075
1,Summer,5,7,Outlier,Area5,Area5 Sett7076
2,Spring,0,7,Outlier,Area5,Area5 Sett7076
3,Summer,0,7,Outlier,Area5,Area5 Sett7076
4,Spring,0,7,Outlier,Area5,Area5 Sett7076
5,Summer,0,3,Outlier,Area5,Area5 Sett7076
1,Summer,1,1,Outlier,Area5,Area5 Sett7077
2,Spring,0,1,Outlier,Area5,Area5 Sett7077
3,Summer,0,1,Outlier,Area5,Area5 Sett7077
4,Spring,0,1,Outlier,Area5,Area5 Sett7077
1,Summer,1,1,Outlier,Area5,Area5 Sett7078
2,Spring,0,1,Outlier,Area5,Area5 Sett7078
3,Summer,0,1,Outlier,Area5,Area5 Sett7078
4,Spring,0,1,Outlier,Area5,Area5 Sett7078
1,Summer,0,2,Outlier,Area5,Area5 Sett7079
2,Spring,0,2,Outlier,Area5,Area5 Sett7079
3,Summer,0,2,Outlier,Area5,Area5 Sett7079
4,Spring,0,2,Outlier,Area5,Area5 Sett7079
1,Summer,0,3,Outlier,Area5,Area5 Sett7080
2,Spring,0,3,Outlier,Area5,Area5 Sett7080
3,Summer,0,3,Outlier,Area5,Area5 Sett7080
4,Spring,0,3,Outlier,Area5,Area5 Sett7080
1,Summer,1,1,Outlier,Area5,Area5 Sett7081
2,Spring,0,1,Outlier,Area5,Area5 Sett7081
3,Summer,0,1,Outlier,Area5,Area5 Sett7081
4,Spring,0,1,Outlier,Area5,Area5 Sett7081
5,Summer,0,1,Outlier,Area5,Area5 Sett7081
1,Summer,1,1,Outlier,Area5,Area5 Sett7082
2,Spring,0,1,Outlier,Area5,Area5 Sett7082
3,Summer,0,1,Outlier,Area5,Area5 Sett7082
4,Spring,1,1,Outlier,Area5,Area5 Sett7082
5,Summer,0,2,Outlier,Area5,Area5 Sett7082
1,Summer,4,8,Outlier,Area5,Area5 Sett7083
2,Spring,4,8,Outlier,Area5,Area5 Sett7083
3,Summer,2,8,Outlier,Area5,Area5 Sett7083
4,Spring,0,8,Outlier,Area5,Area5 Sett7083
5,Summer,1,9,Outlier,Area5,Area5 Sett7083
1,Summer,0,2,Outlier,Area5,Area5 Sett7084
2,Spring,0,2,Outlier,Area5,Area5 Sett7084
3,Summer,0,2,Outlier,Area5,Area5 Sett7084
4,Spring,0,2,Outlier,Area5,Area5 Sett7084
4,Winter,0,1,Outlier,Area5,Area5 Sett7085
4,Winter,0,4,Outlier,Area5,Area5 Sett7086
4,Winter,0,2,Outlier,Area5,Area5 Sett7087
4,Winter,0,1,Outlier,Area5,Area5 Sett7088
1,Autumn,2,2,Outlier,Area5,Area5 Sett7089
2,Spring,0,2,Outlier,Area5,Area5 Sett7089
3,Summer,0,2,Outlier,Area5,Area5 Sett7089
1,Autumn,4,10,Main,Area5,Area5 Sett7090
2,Spring,2,10,Outlier,Area5,Area5 Sett7090
3,Summer,1,10,Main,Area5,Area5 Sett7090
1,Autumn,1,4,Outlier,Area5,Area5 Sett7091
2,Spring,0,4,Outlier,Area5,Area5 Sett7091
3,Summer,0,4,Outlier,Area5,Area5 Sett7091
1,Autumn,1,1,Outlier,Area5,Area5 Sett7092
4,Spring,0,2,Outlier,Area5,Area5 Sett7092
5,Summer,0,1,Outlier,Area5,Area5 Sett7092
4,Spring,1,2,Outlier,Area5,Area5 Sett7093
5,Summer,0,2,Outlier,Area5,Area5 Sett7093
1,Summer,1,4,Outlier,Area5,Area5 Sett7094
2,Spring,0,3,Outlier,Area5,Area5 Sett7094
5,Summer,0,3,Outlier,Area5,Area5 Sett7094
1,Summer,0,3,Outlier,Area5,Area5 Sett7095
2,Spring,0,3,Outlier,Area5,Area5 Sett7095
3,Summer,0,3,Outlier,Area5,Area5 Sett7095
5,Summer,0,3,Outlier,Area5,Area5 Sett7095
1,Summer,3,5,Outlier,Area5,Area5 Sett7096
1,Summer,0,1,Outlier,Area5,Area5 Sett7097
2,Spring,1,1,Outlier,Area5,Area5 Sett7097
3,Summer,0,1,Outlier,Area5,Area5 Sett7097
1,Summer,0,1,Outlier,Area5,Area5 Sett7098
4,Spring,1,1,Outlier,Area5,Area5 Sett7099
4,Spring,0,1,Outlier,Area5,Area5 Sett7099
5,Summer,0,1,Outlier,Area5,Area5 Sett7099
4,Spring,1,1,Outlier,Area5,Area5 Sett7100
4,Spring,0,2,Outlier,Area5,Area5 Sett7101
5,Summer,0,1,Outlier,Area5,Area5 Sett7101
1,Autumn,15,20,Main,Area5,Area5 Sett7102
2,Spring,18,20,Main,Area5,Area5 Sett7102
3,Summer,3,12,Main,Area5,Area5 Sett7102
4,Spring,0,19,Outlier,Area5,Area5 Sett7102
5,Summer,0,9,Outlier,Area5,Area5 Sett7102
1,Autumn,0,2,Outlier,Area5,Area5 Sett7103
2,Spring,0,2,Outlier,Area5,Area5 Sett7103
3,Summer,0,2,Outlier,Area5,Area5 Sett7103
5,Summer,0,1,Outlier,Area5,Area5 Sett7103
3,Spring,1,4,Outlier,Area5,Area5 Sett7104
4,Spring,0,4,Outlier,Area5,Area5 Sett7104
3,Spring,1,1,Outlier,Area5,Area5 Sett7105
3,Spring,0,1,Outlier,Area5,Area5 Sett7106
4,Spring,0,1,Outlier,Area5,Area5 Sett7106
3,Spring,0,2,Outlier,Area5,Area5 Sett7107
4,Spring,0,2,Outlier,Area5,Area5 Sett7107
3,Spring,0,1,Outlier,Area5,Area5 Sett7108
3,Summer,0,1,Outlier,Area5,Area5 Sett7108
4,Spring,0,1,Outlier,Area5,Area5 Sett7108
3,Summer,1,1,Outlier,Area5,Area5 Sett7109
4,Spring,0,5,Outlier,Area5,Area5 Sett7109
5,Summer,0,2,Outlier,Area5,Area5 Sett7109
4,Winter,2,11,Outlier,Area5,Area5 Sett7110
4,Spring,2,12,Outlier,Area5,Area5 Sett7110
5,Summer,4,16,Main,Area5,Area5 Sett7110
4,Spring,0,1,Outlier,Area5,Area5 Sett7111
5,Summer,0,1,Outlier,Area5,Area5 Sett7111
1,Summer,0,5,Outlier,Area5,Area5 Sett7112
2,Spring,0,5,Outlier,Area5,Area5 Sett7112
3,Summer,1,5,Outlier,Area5,Area5 Sett7112
4,Spring,0,5,Outlier,Area5,Area5 Sett7112
5,Summer,0,5,Outlier,Area5,Area5 Sett7112
5,Summer,0,5,Outlier,Area5,Area5 Sett7112
1,Summer,0,5,Outlier,Area5,Area5 Sett7113
3,Summer,2,6,Outlier,Area5,Area5 Sett7113
4,Spring,0,6,Outlier,Area5,Area5 Sett7113
1,Summer,0,1,Outlier,Area5,Area5 Sett7114
1,Summer,0,2,Outlier,Area5,Area5 Sett7115
2,Spring,1,2,Outlier,Area5,Area5 Sett7115
3,Summer,0,2,Outlier,Area5,Area5 Sett7115
4,Spring,0,2,Outlier,Area5,Area5 Sett7115
5,Summer,0,2,Outlier,Area5,Area5 Sett7115
2,Spring,1,3,Outlier,Area5,Area5 Sett7116
3,Summer,1,3,Outlier,Area5,Area5 Sett7116
4,Spring,0,3,Outlier,Area5,Area5 Sett7116
5,Summer,0,3,Outlier,Area5,Area5 Sett7116
4,Spring,4,11,Outlier,Area5,Area5 Sett7117
5,Summer,0,10,Outlier,Area5,Area5 Sett7117
1,Autumn,1,3,Outlier,Area5,Area5 Sett7118
2,Summer,0,3,Outlier,Area5,Area5 Sett7118
3,Summer,1,13,Outlier,Area5,Area5 Sett7118
5,Summer,0,9,Outlier,Area5,Area5 Sett7118
1,Autumn,0,2,Outlier,Area5,Area5 Sett7119
3,Summer,0,2,Outlier,Area5,Area5 Sett7119
1,Autumn,0,1,Outlier,Area5,Area5 Sett7120
2,Summer,0,1,Outlier,Area5,Area5 Sett7120
3,Summer,0,1,Outlier,Area5,Area5 Sett7120
1,Autumn,1,1,Outlier,Area5,Area5 Sett7121
2,Summer,0,1,Outlier,Area5,Area5 Sett7121
3,Summer,0,1,Outlier,Area5,Area5 Sett7121
4,Spring,0,1,Outlier,Area5,Area5 Sett7121
1,Autumn,0,1,Outlier,Area5,Area5 Sett7122
1,Autumn,1,1,Outlier,Area5,Area5 Sett7123
2,Summer,0,1,Outlier,Area5,Area5 Sett7123
1,Autumn,2,2,Outlier,Area5,Area5 Sett7124
1,Autumn,0,1,Outlier,Area5,Area5 Sett7125
1,Autumn,0,3,Outlier,Area5,Area5 Sett7126
2,Summer,0,3,Outlier,Area5,Area5 Sett7126
3,Summer,0,3,Outlier,Area5,Area5 Sett7126
4,Spring,0,3,Outlier,Area5,Area5 Sett7126
1,Autumn,0,1,Outlier,Area5,Area5 Sett7127
1,Autumn,1,2,Outlier,Area5,Area5 Sett7128
2,Summer,1,3,Outlier,Area5,Area5 Sett7128
3,Summer,0,3,Outlier,Area5,Area5 Sett7128
1,Autumn,0,1,Outlier,Area5,Area5 Sett7129
2,Summer,0,1,Outlier,Area5,Area5 Sett7129
3,Summer,0,1,Outlier,Area5,Area5 Sett7129
5,Summer,0,1,Outlier,Area5,Area5 Sett7129
1,Autumn,0,2,Outlier,Area5,Area5 Sett7130
2,Summer,0,2,Outlier,Area5,Area5 Sett7130
4,Spring,0,2,Outlier,Area5,Area5 Sett7130
1,Autumn,0,3,Outlier,Area5,Area5 Sett7131
2,Summer,0,3,Outlier,Area5,Area5 Sett7131
3,Summer,0,3,Outlier,Area5,Area5 Sett7131
4,Spring,0,3,Outlier,Area5,Area5 Sett7131
1,Autumn,1,1,Outlier,Area5,Area5 Sett7132
2,Summer,0,1,Outlier,Area5,Area5 Sett7132
3,Summer,0,1,Outlier,Area5,Area5 Sett7132
4,Spring,0,2,Outlier,Area5,Area5 Sett7132
1,Winter,1,5,Outlier,Area5,Area5 Sett7133
2,Summer,0,1,Outlier,Area5,Area5 Sett7133
4,Spring,0,1,Outlier,Area5,Area5 Sett7133
3,Spring,0,8,Outlier,Area5,Area5 Sett7134
3,Summer,0,7,Outlier,Area5,Area5 Sett7134
4,Spring,0,8,Outlier,Area5,Area5 Sett7134
5,Summer,0,6,Outlier,Area5,Area5 Sett7134
4,Winter,0,2,Outlier,Area5,Area5 Sett7135
4,Winter,0,1,Outlier,Area5,Area5 Sett7136
4,Winter,1,6,Outlier,Area5,Area5 Sett7137
3,Summer,0,4,Outlier,Area5,Area5 Sett7138
4,Spring,1,4,Outlier,Area5,Area5 Sett7138
5,Summer,0,4,Outlier,Area5,Area5 Sett7138
1,Summer,1,2,Outlier,Area5,Area5 Sett7139
1,Summer,1,2,Outlier,Area5,Area5 Sett7140
2,Spring,1,1,Outlier,Area5,Area5 Sett7140
4,Spring,0,1,Outlier,Area5,Area5 Sett7140
4,Spring,0,1,Outlier,Area5,Area5 Sett7140
5,Summer,0,1,Outlier,Area5,Area5 Sett7140
1,Summer,0,2,Outlier,Area5,Area5 Sett7141
2,Spring,1,3,Outlier,Area5,Area5 Sett7141
1,Summer,0,7,Outlier,Area5,Area5 Sett7142
2,Spring,11,13,Main,Area5,Area5 Sett7142
4,Spring,5,12,Main,Area5,Area5 Sett7142
5,Summer,0,12,Outlier,Area5,Area5 Sett7142
1,Summer,1,1,Outlier,Area5,Area5 Sett7143
4,Spring,2,13,Outlier,Area5,Area5 Sett7144
4,Spring,0,4,Outlier,Area5,Area5 Sett7145
4,Spring,0,3,Outlier,Area5,Area5 Sett7145
5,Summer,0,3,Outlier,Area5,Area5 Sett7145
4,Spring,0,3,Outlier,Area5,Area5 Sett7146
4,Spring,0,3,Outlier,Area5,Area5 Sett7146
5,Summer,1,3,Outlier,Area5,Area5 Sett7146
1,Summer,0,2,Outlier,Area5,Area5 Sett7147
2,Spring,1,4,Outlier,Area5,Area5 Sett7147
3,Summer,0,4,Outlier,Area5,Area5 Sett7147
4,Spring,0,4,Outlier,Area5,Area5 Sett7147
5,Summer,0,4,Outlier,Area5,Area5 Sett7147
1,Summer,2,3,Outlier,Area5,Area5 Sett7148
2,Spring,0,5,Outlier,Area5,Area5 Sett7148
3,Summer,0,5,Outlier,Area5,Area5 Sett7148
4,Spring,2,5,Outlier,Area5,Area5 Sett7148
5,Summer,0,5,Outlier,Area5,Area5 Sett7148
1,Summer,6,8,Main,Area5,Area5 Sett7149
2,Spring,1,7,Outlier,Area5,Area5 Sett7149
3,Summer,0,7,Main,Area5,Area5 Sett7149
4,Spring,3,6,Outlier,Area5,Area5 Sett7149
5,Summer,1,6,Outlier,Area5,Area5 Sett7149
1,Summer,5,5,Outlier,Area5,Area5 Sett7150
2,Spring,2,5,Outlier,Area5,Area5 Sett7150
3,Summer,0,5,Outlier,Area5,Area5 Sett7150
4,Spring,0,2,Outlier,Area5,Area5 Sett7150
1,Winter,2,3,Outlier,Area5,Area5 Sett7151
2,Spring,0,5,Outlier,Area5,Area5 Sett7151
3,Summer,0,5,Outlier,Area5,Area5 Sett7151
4,Spring,0,5,Outlier,Area5,Area5 Sett7151
5,Summer,0,5,Outlier,Area5,Area5 Sett7151
2,Spring,7,19,Main,Area5,Area5 Sett7152
3,Summer,1,11,Main,Area5,Area5 Sett7152
4,Spring,0,19,Main,Area5,Area5 Sett7152
5,Summer,0,1,Outlier,Area5,Area5 Sett7152
4,Winter,0,2,Outlier,Area5,Area5 Sett7153
4,Winter,0,1,Outlier,Area5,Area5 Sett7154
5,Summer,0,1,Outlier,Area5,Area5 Sett7154
4,Winter,0,1,Outlier,Area5,Area5 Sett7155
1,Summer,0,1,Outlier,Area5,Area5 Sett7156
2,Spring,0,1,Outlier,Area5,Area5 Sett7156
2,Summer,0,1,Outlier,Area5,Area5 Sett7156
1,Spring,0,1,Outlier,Area5,Area5 Sett7157
1,Spring,0,1,Outlier,Area5,Area5 Sett7158
1,Spring,1,1,Outlier,Area5,Area5 Sett7159
2,Spring,0,1,Outlier,Area5,Area5 Sett7159
1,Spring,2,4,Outlier,Area5,Area5 Sett7160
3,Summer,0,4,Outlier,Area5,Area5 Sett7160
5,Summer,1,1,Outlier,Area5,Area5 Sett7160
1,Spring,16,20,Main,Area5,Area5 Sett7161
2,Spring,6,20,Outlier,Area5,Area5 Sett7161
3,Summer,0,20,Main,Area5,Area5 Sett7161
4,Spring,1,20,Main,Area5,Area5 Sett7161
5,Summer,0,14,Outlier,Area5,Area5 Sett7161
1,Spring,0,1,Outlier,Area5,Area5 Sett7162
1,Spring,0,1,Outlier,Area5,Area5 Sett7163
3,Summer,1,1,Outlier,Area5,Area5 Sett7163
4,Spring,0,1,Outlier,Area5,Area5 Sett7163
1,Spring,0,1,Outlier,Area5,Area5 Sett7164
1,Spring,1,1,Outlier,Area5,Area5 Sett7165
2,Spring,0,1,Outlier,Area5,Area5 Sett7165
3,Summer,0,1,Outlier,Area5,Area5 Sett7165
4,Spring,0,1,Outlier,Area5,Area5 Sett7165
1,Spring,30,51,Main,Area5,Area5 Sett7166
2,Spring,10,47,Main,Area5,Area5 Sett7166
3,Summer,0,47,Main,Area5,Area5 Sett7166
4,Spring,0,47,Outlier,Area5,Area5 Sett7166
5,Summer,0,30,Outlier,Area5,Area5 Sett7166
1,Spring,3,5,Outlier,Area5,Area5 Sett7167
1,Spring,1,1,Outlier,Area5,Area5 Sett7168
1,Spring,1,1,Outlier,Area5,Area5 Sett7169
3,Summer,0,1,Outlier,Area5,Area5 Sett7169
4,Spring,0,1,Outlier,Area5,Area5 Sett7169
5,Summer,0,1,Outlier,Area5,Area5 Sett7169
1,Spring,0,4,Outlier,Area5,Area5 Sett7170
2,Spring,0,2,Outlier,Area5,Area5 Sett7170
3,Summer,0,2,Outlier,Area5,Area5 Sett7170
1,Spring,0,3,Outlier,Area5,Area5 Sett7171
2,Spring,0,5,Outlier,Area5,Area5 Sett7171
3,Summer,0,5,Outlier,Area5,Area5 Sett7171
1,Spring,11,14,Main,Area5,Area5 Sett7172
2,Spring,3,17,Outlier,Area5,Area5 Sett7172
3,Summer,0,15,Outlier,Area5,Area5 Sett7172
4,Spring,4,15,Main,Area5,Area5 Sett7172
5,Summer,0,6,Outlier,Area5,Area5 Sett7172
1,Spring,0,2,Outlier,Area5,Area5 Sett7173
4,Spring,1,3,Outlier,Area5,Area5 Sett7173
1,Spring,0,1,Outlier,Area5,Area5 Sett7174
3,Summer,0,1,Outlier,Area5,Area5 Sett7174
4,Spring,0,4,Outlier,Area5,Area5 Sett7174
5,Summer,0,3,Outlier,Area5,Area5 Sett7174
1,Winter,3,3,Outlier,Area5,Area5 Sett7175
2,Spring,0,5,Outlier,Area5,Area5 Sett7175
3,Summer,0,5,Outlier,Area5,Area5 Sett7175
4,Spring,0,5,Outlier,Area5,Area5 Sett7175
4,Winter,0,1,Outlier,Area5,Area5 Sett7176
4,Winter,0,2,Outlier,Area5,Area5 Sett7177
4,Winter,0,3,Outlier,Area5,Area5 Sett7178
4,Spring,0,1,Outlier,Area5,Area5 Sett7179
5,Summer,0,1,Outlier,Area5,Area5 Sett7179
1,Autumn,1,4,Outlier,Area5,Area5 Sett7180
2,Spring,0,4,Outlier,Area5,Area5 Sett7180
3,Summer,0,4,Outlier,Area5,Area5 Sett7180
4,Spring,0,4,Outlier,Area5,Area5 Sett7180
5,Summer,0,4,Outlier,Area5,Area5 Sett7180
1,Autumn,2,2,Outlier,Area5,Area5 Sett7181
2,Spring,0,2,Outlier,Area5,Area5 Sett7181
3,Summer,0,2,Outlier,Area5,Area5 Sett7181
4,Spring,0,2,Outlier,Area5,Area5 Sett7181
4,Spring,0,2,Outlier,Area5,Area5 Sett7181
5,Summer,0,2,Outlier,Area5,Area5 Sett7181
1,Autumn,1,2,Outlier,Area5,Area5 Sett7182
1,Autumn,2,3,Outlier,Area5,Area5 Sett7183
1,Autumn,0,1,Outlier,Area5,Area5 Sett7184
4,Spring,2,6,Outlier,Area5,Area5 Sett7184
1,Autumn,0,1,Outlier,Area5,Area5 Sett7185
1,Autumn,1,2,Outlier,Area5,Area5 Sett7186
4,Spring,3,11,Outlier,Area5,Area5 Sett7187
1,Autumn,7,16,Main,Area5,Area5 Sett7188
2,Spring,1,16,Main,Area5,Area5 Sett7188
3,Summer,0,10,Outlier,Area5,Area5 Sett7188
4,Spring,0,16,Outlier,Area5,Area5 Sett7188
4,Spring,0,16,Outlier,Area5,Area5 Sett7188
5,Summer,0,8,Outlier,Area5,Area5 Sett7188
1,Autumn,0,1,Outlier,Area5,Area5 Sett7189
2,Spring,0,1,Outlier,Area5,Area5 Sett7189
3,Summer,0,1,Outlier,Area5,Area5 Sett7189
4,Spring,0,1,Outlier,Area5,Area5 Sett7189
5,Summer,0,1,Outlier,Area5,Area5 Sett7189
1,Autumn,2,2,Outlier,Area5,Area5 Sett7190
2,Spring,0,2,Outlier,Area5,Area5 Sett7190
3,Summer,0,3,Outlier,Area5,Area5 Sett7190
4,Spring,0,2,Outlier,Area5,Area5 Sett7190
4,Spring,0,2,Outlier,Area5,Area5 Sett7190
5,Summer,0,1,Outlier,Area5,Area5 Sett7190
1,Autumn,1,2,Outlier,Area5,Area5 Sett7191
2,Spring,0,2,Outlier,Area5,Area5 Sett7191
3,Summer,0,2,Outlier,Area5,Area5 Sett7191
4,Spring,0,2,Outlier,Area5,Area5 Sett7191
5,Summer,0,2,Outlier,Area5,Area5 Sett7191
1,Autumn,2,2,Outlier,Area5,Area5 Sett7192
2,Spring,0,2,Outlier,Area5,Area5 Sett7192
4,Spring,0,2,Outlier,Area5,Area5 Sett7192
5,Summer,0,2,Outlier,Area5,Area5 Sett7192
1,Autumn,0,1,Outlier,Area5,Area5 Sett7193
1,Autumn,3,3,Outlier,Area5,Area5 Sett7194
4,Spring,0,3,Outlier,Area5,Area5 Sett7194
1,Winter,0,4,Outlier,Area5,Area5 Sett7195
2,Spring,2,4,Outlier,Area5,Area5 Sett7195
3,Summer,0,4,Outlier,Area5,Area5 Sett7195
4,Spring,0,4,Outlier,Area5,Area5 Sett7195
3,Spring,0,1,Outlier,Area5,Area5 Sett7196
4,Spring,0,1,Outlier,Area5,Area5 Sett7196
3,Spring,1,7,Outlier,Area5,Area5 Sett7197
3,Summer,0,5,Outlier,Area5,Area5 Sett7197
4,Spring,0,12,Outlier,Area5,Area5 Sett7197
4,Spring,0,7,Outlier,Area5,Area5 Sett7197
5,Summer,0,7,Outlier,Area5,Area5 Sett7197
1,Autumn,0,1,Outlier,Area5,Area5 Sett7198
1,Autumn,2,7,Outlier,Area5,Area5 Sett7199
1,Summer,0,1,Outlier,Area5,Area5 Sett7200
1,Summer,0,6,Outlier,Area5,Area5 Sett7201
1,Summer,0,3,Outlier,Area5,Area5 Sett7202
1,Summer,3,4,Outlier,Area5,Area5 Sett7203
1,Summer,0,1,Outlier,Area5,Area5 Sett7204
1,Spring,0,2,Outlier,Area5,Area5 Sett7205
1,Spring,1,1,Outlier,Area5,Area5 Sett7206
2,Spring,1,1,Outlier,Area5,Area5 Sett7206
1,Spring,1,1,Outlier,Area5,Area5 Sett7207
1,Spring,1,1,Outlier,Area5,Area5 Sett7208
2,Spring,2,2,Outlier,Area5,Area5 Sett7208
4,Spring,0,2,Outlier,Area5,Area5 Sett7208
1,Spring,0,1,Outlier,Area5,Area5 Sett7209
1,Spring,0,1,Outlier,Area5,Area5 Sett7210
1,Spring,1,3,Outlier,Area5,Area5 Sett7211
2,Spring,3,4,Outlier,Area5,Area5 Sett7211
4,Spring,0,2,Outlier,Area5,Area5 Sett7211
1,Spring,1,2,Outlier,Area5,Area5 Sett7212
1,Spring,0,2,Outlier,Area5,Area5 Sett7213
2,Spring,0,1,Outlier,Area5,Area5 Sett7213
3,Summer,0,1,Outlier,Area5,Area5 Sett7213
1,Spring,10,12,Main,Area5,Area5 Sett7214
2,Spring,2,10,Outlier,Area5,Area5 Sett7214
3,Summer,1,10,Main,Area5,Area5 Sett7214
1,Spring,1,3,Outlier,Area5,Area5 Sett7215
2,Spring,1,1,NA,Area5,Area5 Sett7215
4,Spring,0,1,Outlier,Area5,Area5 Sett7215
1,Spring,3,3,Outlier,Area5,Area5 Sett7216
4,Spring,0,2,Outlier,Area5,Area5 Sett7216
1,Spring,1,2,Outlier,Area5,Area5 Sett7217
1,Spring,2,4,Outlier,Area5,Area5 Sett7218
2,Spring,0,4,Outlier,Area5,Area5 Sett7218
3,Summer,0,4,Outlier,Area5,Area5 Sett7218
4,Spring,0,2,Outlier,Area5,Area5 Sett7218
1,Spring,1,3,Outlier,Area5,Area5 Sett7219
2,Spring,0,3,Outlier,Area5,Area5 Sett7219
1,Spring,5,7,Outlier,Area5,Area5 Sett7220
2,Spring,1,7,Outlier,Area5,Area5 Sett7220
3,Summer,0,7,Outlier,Area5,Area5 Sett7220
4,Spring,0,5,Outlier,Area5,Area5 Sett7220
1,Spring,0,5,Outlier,Area5,Area5 Sett7221
2,Spring,0,2,Outlier,Area5,Area5 Sett7221
4,Spring,0,1,Outlier,Area5,Area5 Sett7221
1,Spring,0,7,Outlier,Area5,Area5 Sett7222
2,Spring,0,1,Outlier,Area5,Area5 Sett7222
3,Summer,0,1,Outlier,Area5,Area5 Sett7222
4,Spring,0,1,Outlier,Area5,Area5 Sett7222
1,Spring,1,1,Outlier,Area5,Area5 Sett7223
